0.386112,0.645235,0.442582
0.3753,0.688473,0.447742
0.365339,0.687945,0.425104
0.369251,0.686593,0.44119
0.416991,0.680418,0.473975
0.416182,0.663456,0.474336
0.380801,0.692583,0.442834
0.399403,0.692017,0.466074
0.393382,0.709231,0.469523
0.417407,0.698891,0.482847
0.450712,0.668473,0.497362
0.42102,0.611083,0.44816
0.385077,0.640918,0.436125
0.44608,0.658797,0.48324
0.402435,0.66312,0.455885
0.382877,0.634281,0.429067
0.395448,0.658614,0.45575
0.426476,0.655723,0.470527
0.403196,0.706317,0.470548
0.376396,0.676239,0.451699
0.37376,0.681741,0.445321
0.402059,0.635946,0.454958
0.402023,0.674521,0.456671
0.412593,0.686347,0.464483
0.408659,0.653113,0.469705
0.382851,0.649903,0.441826
0.431683,0.662553,0.487854
0.42084,0.662349,0.47172
0.372777,0.676023,0.440691
0.444839,0.698246,0.504868
0.449241,0.703326,0.498528
0.399511,0.65738,0.465912
0.447366,0.721898,0.511546
0.397505,0.674428,0.46398
0.366546,0.66952,0.429822
0.403826,0.634515,0.452884
0.381572,0.662984,0.457288
0.394178,0.688693,0.460893
0.388786,0.672127,0.452765
0.402159,0.636424,0.459325
0.414963,0.703237,0.48214
0.455838,0.707475,0.520837
0.397359,0.659286,0.464698
0.435945,0.708426,0.49692
0.395601,0.588916,0.437293
0.405043,0.674786,0.46701
0.390484,0.661174,0.441062
0.401384,0.68492,0.463611
0.435139,0.650669,0.479153
0.355009,0.670623,0.426595
0.37335,0.683449,0.44329
0.374985,0.678197,0.447798
0.39432,0.666582,0.453946
0.388209,0.668273,0.450181
0.438734,0.687405,0.492487
0.432528,0.687665,0.487745
0.411886,0.693601,0.48431
0.382465,0.619532,0.440527
0.404719,0.599028,0.442418
0.400546,0.645859,0.46342
0.37435,0.659064,0.441525
0.426638,0.676213,0.487478
0.406336,0.676788,0.459468
0.387984,0.649292,0.441059
0.390223,0.648371,0.438996
0.393975,0.67897,0.457906
0.368943,0.651883,0.431669
0.394922,0.677386,0.457279
0.391469,0.649992,0.448579
0.435296,0.695342,0.494766
0.3968,0.711233,0.469566
0.389932,0.720267,0.47221
0.37672,0.61425,0.426537
0.38822,0.687554,0.467588
0.403213,0.671495,0.463607
0.366716,0.629965,0.427111
0.401382,0.636366,0.453341
0.408638,0.708838,0.480013
0.42178,0.65103,0.466336
0.378383,0.622467,0.435213
0.386113,0.664702,0.448193
0.39762,0.662164,0.462591
0.370837,0.695896,0.441089
0.381429,0.666178,0.440213
0.405178,0.676307,0.46352
0.420568,0.693233,0.480677
0.409552,0.686774,0.477941
0.37405,0.641369,0.436439
0.424774,0.671925,0.482671
0.389529,0.691825,0.458706
0.369864,0.669672,0.432761
0.362526,0.677676,0.439838
0.422938,0.701279,0.48323
0.349792,0.626423,0.413197
0.402911,0.689779,0.463327
0.368352,0.690468,0.445198
0.375398,0.66721,0.445756
0.385737,0.637708,0.441174
0.378532,0.699018,0.440489
0.397073,0.617789,0.444248
0.411107,0.671391,0.46604
0.358547,0.638501,0.423327
0.377243,0.617762,0.42513
0.378198,0.633202,0.438868
0.368135,0.628017,0.421799
0.411821,0.693971,0.484229
0.384799,0.6869,0.449467
0.40436,0.663831,0.463166
0.401289,0.616639,0.444255
0.383962,0.694527,0.448113
0.419753,0.683766,0.480383
0.403537,0.666474,0.459399
0.374823,0.676257,0.447837
0.347942,0.706897,0.427849
0.376591,0.648586,0.44572
0.396579,0.684307,0.465476
0.392485,0.715715,0.472779
0.353978,0.651843,0.404558
0.386631,0.649844,0.449854
0.424583,0.705614,0.482232
0.401803,0.68784,0.461641
0.372951,0.65403,0.435226
0.354045,0.607406,0.408307
0.376848,0.673808,0.441256
0.383829,0.688982,0.45755
0.411596,0.674055,0.474087
0.419821,0.683264,0.476563
0.421077,0.720113,0.484726
0.335668,0.628472,0.403276
0.365323,0.650416,0.429425
0.368421,0.652075,0.419902
0.420661,0.676825,0.46965
0.367648,0.59511,0.427804
0.386553,0.668413,0.448712
0.432965,0.730488,0.498809
0.418406,0.679106,0.475069
0.398897,0.659694,0.455253
0.37627,0.674075,0.439966
0.39742,0.628821,0.452717
0.40285,0.684173,0.465688
0.389868,0.613977,0.439292
0.410797,0.693554,0.467339
0.431364,0.640234,0.474089
0.428371,0.688258,0.486894
0.434047,0.680263,0.493948
0.372311,0.679313,0.444679
0.408624,0.662352,0.468629
0.388432,0.65537,0.449323
0.412752,0.708496,0.479244
0.394693,0.693915,0.450491
0.376072,0.622799,0.436853
0.387906,0.717431,0.464057
0.333894,0.614116,0.395657
0.376716,0.735531,0.460988
0.370241,0.592369,0.420585
0.434047,0.680791,0.485257
0.417709,0.63111,0.460228
0.364298,0.702579,0.445512
0.428921,0.671907,0.474745
0.396917,0.686362,0.451154
0.37283,0.652947,0.446874
0.374985,0.648208,0.442885
0.382924,0.651249,0.448855
0.349142,0.637926,0.413058
0.389883,0.674148,0.461142
0.391628,0.691038,0.472627
0.401605,0.648184,0.452778
0.375901,0.667677,0.444586
0.45054,0.687081,0.491819
0.386793,0.63136,0.439551
0.449502,0.690869,0.500603
0.402566,0.676119,0.4657
0.428623,0.693329,0.481457
0.387807,0.623199,0.441685
0.38986,0.695099,0.457298
0.396079,0.64717,0.45375
0.369162,0.709699,0.445488
0.335671,0.654439,0.412992
0.373307,0.65774,0.445936
0.402623,0.649658,0.458134
0.410008,0.661558,0.474731
0.366108,0.675554,0.427384
0.401292,0.710886,0.470009
0.417452,0.665244,0.467392
0.422276,0.670294,0.47477
0.37209,0.688179,0.449865
0.371293,0.683286,0.43821
0.388629,0.630415,0.449169
0.379364,0.703717,0.436283
0.399906,0.648549,0.468209
0.388785,0.676199,0.44904
0.361142,0.703638,0.440438
0.38533,0.716316,0.461618
0.379326,0.665558,0.438542
0.352568,0.677006,0.429895
0.445379,0.782139,0.517683
0.367434,0.656038,0.430631
0.423354,0.707839,0.483828
0.38239,0.630343,0.437152
0.40389,0.669411,0.468695
0.340511,0.654599,0.400041
0.420336,0.674307,0.472627
0.36172,0.658835,0.433841
0.380132,0.701401,0.441158
0.413499,0.684105,0.480689
0.386388,0.683939,0.464293
0.415398,0.64179,0.469069
0.374915,0.667394,0.440265
0.420701,0.72453,0.491643
0.417675,0.664924,0.474348
0.393299,0.584391,0.434376
0.331437,0.61234,0.39793
0.434108,0.733379,0.499586
0.357702,0.685827,0.429348
0.436485,0.736678,0.51265
0.364797,0.667781,0.430131
0.363871,0.646318,0.429681
0.420591,0.703758,0.484457
0.346273,0.689716,0.431299
0.425755,0.686556,0.481825
0.414573,0.673192,0.476799
0.391575,0.622052,0.444586
0.377857,0.63246,0.433254
0.441731,0.725113,0.498885
0.405622,0.671213,0.475258
0.434247,0.693718,0.49564
0.378636,0.678294,0.442573
0.4045,0.679705,0.472636
0.405443,0.704827,0.469318
0.398708,0.689142,0.462905
0.352455,0.662675,0.422383
0.39482,0.699262,0.464845
0.40993,0.695316,0.477038
0.419465,0.656193,0.467972
0.394631,0.642673,0.452891
0.392192,0.631285,0.449484
0.388055,0.615932,0.439805
0.383834,0.640417,0.437992
0.381364,0.685038,0.450294
0.41733,0.656754,0.462674
0.353255,0.694305,0.432338
0.389396,0.65449,0.434496
0.374085,0.634987,0.436439
0.395019,0.686661,0.462389
0.419206,0.696546,0.473681
0.423807,0.661635,0.477631
0.367865,0.615708,0.426779
0.397943,0.724861,0.477974
0.41253,0.676772,0.472407
0.38468,0.607045,0.434071
0.413963,0.683686,0.487983
0.36906,0.608104,0.423845
0.412442,0.65364,0.463272
0.377742,0.620413,0.429923
0.40113,0.664337,0.453265
0.401005,0.656422,0.456935
0.384627,0.644669,0.443488
0.377926,0.659598,0.44205
0.445921,0.695971,0.508876
0.381512,0.625618,0.437692
0.413315,0.638824,0.462282
0.37143,0.704902,0.454115
0.382443,0.691935,0.461347
0.44335,0.661711,0.48145
0.311084,0.619204,0.382637
0.35113,0.67937,0.423352
0.390717,0.609866,0.440784
0.408164,0.65497,0.460277
0.352479,0.593654,0.413145
0.409262,0.712046,0.471925
0.379583,0.639472,0.436026
0.393876,0.671791,0.464811
0.384159,0.676038,0.449257
0.408796,0.64286,0.463347
0.481556,0.699743,0.536418
0.399773,0.686997,0.464122
0.386817,0.68414,0.456926
0.402745,0.647861,0.467582
0.420354,0.685332,0.48311
0.388581,0.672529,0.452538
0.392205,0.619576,0.448973
0.421595,0.687894,0.489185
0.449147,0.695471,0.505972
0.437729,0.66525,0.48456
0.37519,0.686285,0.45725
0.384004,0.662789,0.433095
0.401499,0.74727,0.487501
0.372445,0.6208,0.428732
0.388996,0.684544,0.46017
0.418773,0.670265,0.463643
0.394283,0.646177,0.438465
0.457615,0.699996,0.513352
0.404527,0.724523,0.476994
0.418646,0.679011,0.483726
0.380959,0.695036,0.458422
0.430299,0.683759,0.490414
0.382585,0.658585,0.445959
0.407081,0.628579,0.453243
0.3655,0.700378,0.440108
0.460195,0.689396,0.519733
0.329228,0.608092,0.399672
0.367582,0.62815,0.427751
0.414049,0.648241,0.469229
0.386115,0.671723,0.441386
0.361845,0.618888,0.421721
0.395004,0.666745,0.457421
0.391748,0.669117,0.457905
0.346031,0.624496,0.403834
0.335071,0.663822,0.401558
0.388676,0.633181,0.439248
0.443414,0.643345,0.48201
0.418722,0.714612,0.491005
0.382164,0.644486,0.44465
0.441552,0.671407,0.481544
0.403518,0.682102,0.471422
0.425693,0.669898,0.493252
0.403349,0.678993,0.45584
0.387922,0.672173,0.454579
0.421463,0.7119,0.486414
0.396396,0.638151,0.450343
0.397485,0.710903,0.473497
0.438455,0.660492,0.48045
0.401051,0.718193,0.476834
0.406147,0.675971,0.47415
0.443913,0.710313,0.504596
0.418023,0.697091,0.476632
0.414383,0.679396,0.46763
0.419635,0.68687,0.48569
0.367671,0.622177,0.415824
0.399122,0.658117,0.459333
0.394933,0.61057,0.426962
0.385522,0.672426,0.453853
0.361092,0.692251,0.433159
0.406081,0.684783,0.469765
0.399068,0.62618,0.453697
0.419822,0.666637,0.474156
0.400155,0.69228,0.470136
0.374327,0.659036,0.43041
0.404413,0.693505,0.475533
0.418209,0.707116,0.483723
0.412705,0.67925,0.476725
0.368696,0.690869,0.431701
0.367067,0.641366,0.429459
0.433865,0.649747,0.484887
0.402074,0.697221,0.470701
0.412549,0.695917,0.483537
0.379903,0.684927,0.452936
0.397298,0.711921,0.468908
0.407464,0.663476,0.467586
0.370132,0.678209,0.445917
0.390733,0.62315,0.436217
0.387723,0.64605,0.452507
0.342388,0.643022,0.40761
0.41557,0.693335,0.479028
0.330976,0.650986,0.395157
